"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est"
"71245","GRAMBLING, LA","E","D",0,"D",0,"D",0,25
"71247","HODGE, LA","F","D",0,"D",0,"D",0,26
"71249","JIGGER, LA",,"G",6,"H",30,"H",154,3
"71250","JONES, LA",,"G",31,"G",182,"G",1079,8
"71251","JONESBORO, LA",,"G",1930,"G",8861,"G",38064,191
"71253","KILBOURNE, LA",,"G",16,"G",79,"G",368,6
"71254","LAKE PROVIDENCE, LA",,"G",1177,"G",7339,"G",31875,120
"71256","LILLIE, LA","B","D",0,"D",0,"D",0,4
"71259","MANGHAM, LA",,"G",434,"G",2975,"G",12382,24
"71260","MARION, LA",,"H",390,"G",1463,"G",5215,41
"71261","MER ROUGE, LA","E","S",0,"H",2693,"H",11967,40
"71263","OAK GROVE, LA",,"H",1756,"G",9126,"G",38740,169
"71264","OAK RIDGE, LA",,"G",21,"G",86,"G",518,8
"71266","PIONEER, LA","B","S",0,"H",181,"H",800,11
"71268","QUITMAN, LA",,"G",118,"G",898,"G",4824,24
"71269","RAYVILLE, LA",,"G",2340,"G",12653,"G",54098,243
"71270","RUSTON, LA",,"G",11733,"G",75394,"G",322451,818
"71272","RUSTON, LA","C","D",0,"D",0,"D",0,1
"71273","RUSTON, LA",,"G",760,"H",8500,"H",32061,25
"71275","SIMSBORO, LA",,"G",605,"G",5733,"G",24050,33
"71276","SONDHEIMER, LA","B","D",0,"D",0,"D",0,2
"71277","SPEARSVILLE, LA",,"G",26,"G",89,"G",370,12
"71279","START, LA","B","D",0,"D",0,"D",0,6
"71280","STERLINGTON, LA",,"H",688,"S",0,"H",33352,58
"71281","SWARTZ, LA","B","D",0,"D",0,"D",0,7
"71282","TALLULAH, LA",,"G",2110,"G",10584,"G",44114,186
"71284","TALLULAH, LA",,"G",125,"G",504,"G",2296,14
"71286","TRANSYLVANIA, LA",,"G",74,"G",491,"G",2488,17
"71291","WEST MONROE, LA",,"G",13557,"G",84032,"G",368306,1009
"71292","WEST MONROE, LA",,"G",6961,"G",62100,"G",261655,405
"71294","WEST MONROE, LA",,"G",285,"G",3311,"G",15470,27
"71295","WINNSBORO, LA",,"G",3129,"G",17015,"G",70163,313
"71301","ALEXANDRIA, LA",,"G",21139,"G",147161,"G",628025,1242
"71302","ALEXANDRIA, LA",,"G",2408,"G",15919,"G",68525,180
"71303","ALEXANDRIA, LA",,"G",7961,"G",52444,"G",224529,648
"71306","ALEXANDRIA, LA",,"G",185,"G",1083,"G",4302,17
"71307","ALEXANDRIA, LA",,"G",126,"H",734,"H",3410,12
"71309","ALEXANDRIA, LA",,"G",230,"G",2686,"G",8839,25
"71315","ALEXANDRIA, LA","E","S",0,"H",4345,"H",18890,31
"71320","BORDELONVILLE, LA",,"G",16,"G",46,"H",181,3
"71322","BUNKIE, LA",,"H",1555,"H",10160,"H",43733,154
"71323","CENTER POINT, LA",,"H",126,"H",519,"H",2439,11
"71324","CHASE, LA",,"G",8,"G",30,"G",117,3
"71325","CHENEYVILLE, LA",,"G",305,"G",1316,"G",5163,16
"71326","CLAYTON, LA",,"G",79,"G",302,"H",1152,9
"71327","COTTONPORT, LA",,"G",676,"G",3764,"G",16147,53
"71328","DEVILLE, LA",,"G",253,"G",1427,"G",7134,54
"71329","DUPONT, LA","C","D",0,"D",0,"D",0,3
"71330","ECHO, LA","A","S",0,"G",8,"G",42,5
"71331","EFFIE, LA",,"G",58,"G",207,"G",740,14
"71333","EVERGREEN, LA","B","D",0,"D",0,"D",0,6
"71334","FERRIDAY, LA",,"G",1809,"G",10455,"G",45253,163
"71336","GILBERT, LA",,"G",137,"G",1149,"G",3728,21
"71339","HAMBURG, LA",,"G",16,"G",101,"G",563,6
"71340","HARRISONBURG, LA",,"G",165,"G",1150,"G",5041,22
"71341","HESSMER, LA",,"G",433,"G",1992,"G",8900,38
"71342","JENA, LA",,"H",2233,"H",15135,"H",63511,193
"71343","JONESVILLE, LA",,"G",1353,"G",6726,"G",29518,143
"71345","LEBEAU, LA",,"G",37,"G",110,"G",497,4
"71346","LECOMPTE, LA",,"G",760,"G",6262,"G",22756,47
"71348","LIBUSE, LA","A","D",0,"D",0,"D",0,2
"71350","MANSURA, LA",,"G",1181,"G",6173,"G",25756,88
"71351","MARKSVILLE, LA",,"H",3953,"H",21916,"H",90537,263
"71353","MELVILLE, LA",,"G",312,"G",973,"G",4239,19
"71354","MONTEREY, LA",,"G",87,"G",481,"G",1985,11
"71355","MOREAUVILLE, LA",,"G",127,"G",502,"G",2259,21
"71356","MORROW, LA",,"G",48,"G",175,"G",668,6
"71357","NEWELLTON, LA",,"G",332,"G",1605,"G",6218,33
"71358","PALMETTO, LA",,"G",164,"G",1012,"G",4225,15
"71359","PINEVILLE, LA","B","D",0,"D",0,"D",0,1
"71360","PINEVILLE, LA",,"G",11711,"G",108074,"G",434339,692
"71361","PINEVILLE, LA",,"G",65,"G",430,"G",1586,14
"71362","PLAUCHEVILLE, LA",,"H",123,"H",461,"G",2083,25
"71363","RHINEHART, LA",,"G",2,"G",7,"G",33,3
"71365","RUBY, LA","A","D",0,"D",0,"D",0,1
"71366","SAINT JOSEPH, LA",,"G",276,"G",1490,"G",6997,55
"71367","SAINT LANDRY, LA","B","D",0,"D",0,"D",0,9
"71368","SICILY ISLAND, LA",,"G",139,"G",748,"G",3362,15
"71369","SIMMESPORT, LA",,"G",349,"G",1288,"G",5986,44
"71371","TROUT, LA",,"H",72,"H",388,"H",1621,23
"71373","VIDALIA, LA",,"H",2508,"H",13070,"H",54873,172
"71375","WATERPROOF, LA","C","D",0,"D",0,"D",0,13
"71378","WISNER, LA",,"G",612,"G",2058,"G",8468,32
"71401","AIMWELL, LA",,"G",8,"G",33,"G",158,3
"71403","ANACOCO, LA",,"G",139,"G",514,"G",2369,35
"71404","ATLANTA, LA",,"G",45,"G",353,"G",1427,13
"71405","BALL, LA",,"H",817,"H",3621,"H",15324,68
"71406","BELMONT, LA",,"G",13,"H",129,"H",568,5
"71407","BENTLEY, LA","B","S",0,"S",0,"H",1953,10
"71409","BOYCE, LA",,"H",953,"H",4281,"H",20495,79
"71410","CALVIN, LA","A","D",0,"D",0,"D",0,3
"71411","CAMPTI, LA",,"G",462,"G",6563,"G",26616,33
"71414","CLARENCE, LA","A","S",0,"S",0,"G",75,6
"71415","CLARKS, LA",,"G",12,"H",70,"H",345,4
"71416","CLOUTIERVILLE, LA",,"G",44,"G",191,"G",911,7
"71417","COLFAX, LA",,"G",643,"G",3209,"H",13540,69
"71418","COLUMBIA, LA",,"G",1697,"G",8691,"G",37987,160
"71419","CONVERSE, LA",,"G",60,"G",472,"G",2053,26
"71422","DODSON, LA","F","D",0,"D",0,"D",0,31
"71423","DRY PRONG, LA",,"H",230,"G",1285,"G",5654,44
"71424","ELMER, LA",,"H",34,"H",118,"H",532,10
"71425","ENTERPRISE, LA","B","D",0,"D",0,"D",0,5
"71426","FISHER, LA","A","D",0,"D",0,"D",0,2
"71428","FLORA, LA","A","D",0,"D",0,"D",0,1
"71429","FLORIEN, LA",,"G",614,"G",4730,"G",20021,47
"71430","FOREST HILL, LA",,"G",318,"G",1358,"G",6518,39
"71432","GEORGETOWN, LA",,"G",82,"G",543,"G",2579,16
"71433","GLENMORA, LA",,"H",275,"H",1283,"H",6218,40
"71435","GRAYSON, LA",,"G",166,"G",1186,"G",4849,38
"71438","HINESTON, LA",,"G",138,"G",641,"G",2678,22
"71439","HORNBECK, LA",,"H",73,"G",425,"G",1720,12
"71440","JOYCE, LA","C","D",0,"D",0,"D",0,6
"71441","KELLY, LA",,"G",15,"H",51,"H",304,5
"71443","KURTHWOOD, LA",,"G",17,"G",99,"G",392,3
"71446","LEESVILLE, LA",,"G",5666,"H",32841,"G",137289,478
"71447","LENA, LA",,"G",916,"G",9790,"G",39110,14
"71448","LONGLEAF, LA","B","D",0,"D",0,"D",0,2
"71449","MANY, LA",,"G",2537,"G",13724,"G",58003,263
"71450","MARTHAVILLE, LA",,"G",86,"G",547,"G",2360,19
"71452","MELROSE, LA","A","D",0,"D",0,"D",0,1
"71454","MONTGOMERY, LA",,"G",160,"G",723,"G",2949,28
"71455","MORA, LA",,"G",17,"G",74,"G",336,4
"71456","NATCHEZ, LA",,"G",5,"G",36,"G",164,4
"71457","NATCHITOCHES, LA",,"G",9766,"G",52958,"G",222051,697
"71458","NATCHITOCHES, LA",,"G",144,"G",563,"G",2263,14
"71459","FORT POLK, LA",,"H",1368,"H",11385,"H",47090,51
"71460","NEGREET, LA","A","D",0,"D",0,"D",0,2
"71461","NEWLLANO, LA",,"G",57,"G",186,"G",1416,15
"71462","NOBLE, LA",,"H",99,"G",762,"G",3145,26
"71463","OAKDALE, LA",,"G",2205,"G",15304,"G",60846,175
"71465","OLLA, LA",,"G",476,"G",3263,"G",14071,54
"71466","OTIS, LA",,"G",14,"G",26,"G",196,4
"71467","POLLOCK, LA","F","D",0,"D",0,"D",0,44
"71468","PROVENCAL, LA",,"G",74,"G",395,"G",1656,13
"71469","ROBELINE, LA",,"G",268,"G",1866,"G",9400,32
"71472","SIEPER, LA","A","D",0,"D",0,"D",0,2
"71473","SIKES, LA","C","D",0,"D",0,"D",0,8
"71474","SIMPSON, LA","B","S",0,"G",113,"G",599,8
"71475","SLAGLE, LA","A","D",0,"D",0,"D",0,2
"71477","TIOGA, LA",,"G",95,"G",597,"G",2328,13
"71479","TULLOS, LA",,"G",152,"G",1061,"G",4872,18
"71480","URANIA, LA",,"G",45,"H",320,"H",1264,12
"71483","WINNFIELD, LA",,"G",3394,"G",20756,"G",87669,275
"71485","WOODWORTH, LA",,"G",147,"H",713,"H",3446,32
"71486","ZWOLLE, LA",,"G",937,"G",7123,"G",28503,87
"71496","LEESVILLE, LA",,"G",220,"G",1080,"G",5125,26
"71497","NATCHITOCHES, LA",,"H",74,"S",0,"H",1090,4
"71601","PINE BLUFF, AR",,"G",9081,"G",59566,"G",261665,566
"71602","WHITE HALL, AR",,"G",5316,"G",41102,"G",168780,275
"71603","PINE BLUFF, AR",,"H",8677,"H",56593,"H",241118,567
"71611","PINE BLUFF, AR",,"G",647,"G",7044,"G",26033,51
"71612","WHITE HALL, AR",,"G",213,"G",760,"G",3135,11
"71613","PINE BLUFF, AR",,"G",69,"H",656,"H",2029,15
"71630","ARKANSAS CITY, AR","E","D",0,"D",0,"D",0,9
"71631","BANKS, AR","A","D",0,"D",0,"D",0,1
"71635","CROSSETT, AR","I","D",0,"D",0,"D",0,280
"71638","DERMOTT, AR",,"G",582,"G",3021,"G",12848,51
"71639","DUMAS, AR",,"G",2051,"G",11356,"G",45921,197
"71640","EUDORA, AR",,"G",730,"G",3131,"G",12819,50
"71642","FOUNTAIN HILL, AR",,"G",57,"G",330,"G",1655,9
"71643","GOULD, AR",,"H",57,"H",313,"H",1405,12
"71644","GRADY, AR","B","S",0,"H",759,"G",3258,12
"71646","HAMBURG, AR",,"G",1057,"G",5613,"G",24796,143
"71647","HERMITAGE, AR","E","S",0,"H",1454,"H",5867,28
"71651","JERSEY, AR","B","D",0,"D",0,"D",0,2
"71652","KINGSLAND, AR",,"G",121,"G",762,"G",3219,13
"71653","LAKE VILLAGE, AR",,"G",1286,"G",7134,"G",32778,145
"71654","MC GEHEE, AR",,"G",1308,"G",7569,"G",33035,160
"71655","MONTICELLO, AR",,"G",4757,"G",25856,"G",108440,368
"71656","MONTICELLO, AR","B","D",0,"D",0,"D",0,1
"71657","MONTICELLO, AR",,"G",424,"G",2043,"G",9388,26
"71658","MONTROSE, AR","B","S",0,"H",125,"H",708,7
"71660","NEW EDINBURG, AR",,"G",24,"G",123,"G",673,12
"71661","PARKDALE, AR",,"H",49,"G",387,"G",1727,6
"71662","PICKENS, AR","A","D",0,"D",0,"D",0,2
"71663","PORTLAND, AR",,"H",135,"G",1322,"G",5700,19
"71665","RISON, AR",,"G",442,"G",2497,"G",10433,58
"71666","MC GEHEE, AR","A","D",0,"D",0,"D",0,2
"71667","STAR CITY, AR",,"G",1570,"G",10379,"G",39224,142
"71670","TILLAR, AR","B","S",0,"G",304,"G",1343,19
"71671","WARREN, AR",,"G",2939,"G",17818,"G",71558,259
"71674","WATSON, AR","A","D",0,"D",0,"D",0,2
"71675","WILMAR, AR","B","S",0,"H",469,"H",2166,21
"71676","WILMOT, AR",,"G",37,"G",261,"G",1264,9
"71677","WINCHESTER, AR","A","D",0,"D",0,"D",0,2
"71701","CAMDEN, AR",,"G",7087,"G",51746,"G",212905,455
"71711","CAMDEN, AR",,"G",268,"G",2031,"G",7349,27
"71720","BEARDEN, AR",,"H",597,"S",0,"H",18050,38
"71721","BEIRNE, AR","C","D",0,"D",0,"D",0,1
"71722","BLUFF CITY, AR","A","D",0,"D",0,"D",0,3
"71724","CALION, AR",,"G",67,"G",360,"G",1438,5
"71725","CARTHAGE, AR","C","D",0,"D",0,"D",0,3
"71726","CHIDESTER, AR",,"G",21,"G",66,"G",315,11
"71728","CURTIS, AR","A","D",0,"D",0,"D",0,1
"71730","EL DORADO, AR",,"G",15204,"G",135709,"G",519530,975
"71731","EL DORADO, AR","F","D",0,"D",0,"D",0,42
"71740","EMERSON, AR","E","D",0,"D",0,"D",0,15
"71742","FORDYCE, AR",,"G",2586,"G",16979,"G",68816,204
"71743","GURDON, AR",,"H",1082,"H",8991,"H",31910,64
"71744","HAMPTON, AR",,"G",788,"G",6110,"G",26482,63
"71745","HARRELL, AR","A","D",0,"D",0,"D",0,2
"71747","HUTTIG, AR","C","D",0,"D",0,"D",0,12
"71748","IVAN, AR","A","D",0,"D",0,"D",0,2
"71749","JUNCTION CITY, AR",,"G",211,"G",1161,"G",4739,27
"71750","LAWSON, AR","A","D",0,"D",0,"D",0,2
"71751","LOUANN, AR",,"G",12,"G",75,"G",526,4
"71752","MC NEIL, AR","A","S",0,"G",66,"H",234,8
"71753","MAGNOLIA, AR",,"G",6678,"G",50935,"G",186791,477
"71754","MAGNOLIA, AR",,"G",746,"G",4300,"G",17590,50
"71758","MOUNT HOLLY, AR",,"H",153,"G",1402,"G",5803,14
"71759","NORPHLET, AR","C","S",0,"H",963,"H",4166,12
"71762","SMACKOVER, AR",,"G",557,"H",4441,"H",18143,87
"71763","SPARKMAN, AR",,"G",265,"G",1488,"G",6892,33
"71764","STEPHENS, AR",,"H",206,"G",1054,"G",4643,38
"71765","STRONG, AR",,"G",262,"G",1184,"G",4842,37
"71766","THORNTON, AR","A","D",0,"D",0,"D",0,2
"71768","URBANA, AR","C","D",0,"D",0,"D",0,2
"71770","WALDO, AR",,"G",292,"G",2287,"G",8102,23
"71772","WHELEN SPRINGS, AR","A","D",0,"D",0,"D",0,1
"71801","HOPE, AR",,"G",6787,"G",42978,"G",174388,361
"71802","HOPE, AR",,"G",208,"G",979,"G",3958,31
"71822","ASHDOWN, AR",,"G",2642,"H",27913,"H",112825,146
"71823","BEN LOMOND, AR","A","D",0,"D",0,"D",0,1
"71825","BLEVINS, AR","A","D",0,"D",0,"D",0,4
"71826","BRADLEY, AR",,"H",141,"G",785,"G",2685,22
"71827","BUCKNER, AR","A","S",0,"G",44,"G",199,6
"71832","DE QUEEN, AR",,"G",4787,"G",27152,"G",106881,225
"71833","DIERKS, AR",,"H",516,"H",4586,"H",19326,42
"71834","DODDRIDGE, AR",,"G",56,"G",328,"G",1281,11
"71835","EMMET, AR","C","S",0,"H",930,"H",3217,11
"71836","FOREMAN, AR",,"G",456,"H",4129,"H",17041,38
"71837","FOUKE, AR",,"G",361,"G",1723,"G",8415,46
"71838","FULTON, AR",,"G",25,"G",151,"G",593,6
"71839","GARLAND CITY, AR",,"G",54,"G",108,"G",428,5
"71840","GENOA, AR","A","D",0,"D",0,"D",0,2
"71841","GILLHAM, AR","E","D",0,"D",0,"D",0,6
"71842","HORATIO, AR",,"G",129,"G",680,"G",2891,23
"71845","LEWISVILLE, AR",,"G",266,"G",1757,"G",12109,39
"71846","LOCKESBURG, AR",,"G",195,"G",914,"G",3614,33
"71847","MC CASKILL, AR",,"G",13,"G",55,"G",178,4
"71851","MINERAL SPRINGS, AR","C","S",0,"H",1202,"H",4208,20
"71852","NASHVILLE, AR",,"G",5894,"G",34404,"G",132813,237
"71853","OGDEN, AR","A","D",0,"D",0,"D",0,2
"71854","TEXARKANA, AR",,"G",10288,"G",80672,"G",341849,663
"71855","OZAN, AR","A","D",0,"D",0,"D",0,1
"71857","PRESCOTT, AR",,"G",2128,"G",12954,"G",53042,120
"71858","ROSSTON, AR",,"H",29,"G",131,"G",649,10
"71859","SARATOGA, AR","A","D",0,"D",0,"D",0,2
"71860","STAMPS, AR",,"G",445,"H",2213,"H",9775,51
"71861","TAYLOR, AR",,"G",308,"G",1749,"G",7206,23
"71862","WASHINGTON, AR",,"H",28,"G",118,"G",480,5
"71864","WILLISVILLE, AR","A","D",0,"D",0,"D",0,1
"71865","WILTON, AR",,"G",77,"G",495,"G",1144,8
"71866","WINTHROP, AR","B","D",0,"D",0,"D",0,7
"71901","HOT SPRINGS NATIONAL PARK, A",,"G",13077,"G",87943,"G",355289,964
"71902","HOT SPRINGS NATIONAL PARK, A",,"H",237,"G",1298,"G",4949,25
"71903","HOT SPRINGS NATIONAL PARK, A",,"G",1589,"G",17134,"G",65277,26
"71909","HOT SPRINGS VILLAGE, AR",,"G",2574,"G",13742,"G",56009,335
"71910","HOT SPRINGS VILLAGE, AR",,"G",214,"H",1345,"H",5299,17
"71913","HOT SPRINGS NATIONAL PARK, A",,"G",14994,"G",88248,"G",375491,1371
"71914","HOT SPRINGS NATIONAL PARK, A",,"G",176,"G",979,"G",4063,21
"71921","AMITY, AR",,"G",657,"G",4542,"G",18649,47
"71922","ANTOINE, AR","B","S",0,"H",480,"H",2150,7
"71923","ARKADELPHIA, AR",,"H",6963,"H",42203,"H",173670,447
"71929","BISMARCK, AR",,"G",191,"G",1041,"G",4395,48
"71933","BONNERDALE, AR",,"G",26,"G",132,"G",644,11
"71935","CADDO GAP, AR","B","D",0,"D",0,"D",0,10
"71937","COVE, AR",,"G",151,"G",825,"G",3153,24
"71940","DELIGHT, AR",,"G",88,"G",414,"G",1808,19
"71941","DONALDSON, AR",,"G",56,"G",300,"G",1099,19
"71943","GLENWOOD, AR",,"G",1372,"G",7635,"G",31118,119
"71944","GRANNIS, AR","E","D",0,"D",0,"D",0,7
"71945","HATFIELD, AR",,"G",299,"G",1331,"G",5483,34
"71949","JESSIEVILLE, AR",,"H",110,"G",485,"H",1999,24
"71950","KIRBY, AR",,"G",70,"G",395,"G",1796,16
"71951","HOT SPRINGS NATIONAL PARK, A","A","D",0,"D",0,"D",0,1
"71952","LANGLEY, AR","A","D",0,"D",0,"D",0,1
"71953","MENA, AR",,"G",4440,"G",23771,"G",96925,438
"71956","MOUNTAIN PINE, AR",,"G",40,"G",241,"G",1032,10
"71957","MOUNT IDA, AR",,"G",817,"G",3956,"G",18257,102
"71958","MURFREESBORO, AR",,"G",490,"G",2066,"G",8751,56
"71959","NEWHOPE, AR",,"G",18,"G",81,"G",278,7
"71960","NORMAN, AR","B","D",0,"D",0,"D",0,12
"71961","ODEN, AR",,"G",56,"G",210,"G",932,8
"71962","OKOLONA, AR",,"G",26,"H",232,"G",1010,5
"71964","PEARCY, AR",,"G",290,"G",1423,"G",5759,56
"71965","PENCIL BLUFF, AR",,"G",22,"G",91,"G",393,9
"71968","ROYAL, AR",,"H",574,"H",3906,"H",17764,72
"71969","SIMS, AR","A","D",0,"D",0,"D",0,1
"71970","STORY, AR",,"G",16,"G",57,"G",319,6
"71971","UMPIRE, AR",,"G",22,"G",180,"G",774,8
"71972","VANDERVOORT, AR",,"G",16,"G",104,"G",450,3
"71973","WICKES, AR","C","S",0,"H",542,"H",1846,20
"71998","ARKADELPHIA, AR","B","D",0,"D",0,"D",0,3
"71999","ARKADELPHIA, AR","A","D",0,"D",0,"D",0,2
"72001","ADONA, AR",,"G",13,"G",156,"G",579,5
"72002","ALEXANDER, AR",,"G",1118,"G",8201,"G",34847,161
"72003","ALMYRA, AR",,"G",187,"G",727,"G",3284,10
"72004","ALTHEIMER, AR",,"G",114,"G",688,"G",3552,18
"72006","AUGUSTA, AR",,"G",705,"H",4501,"H",18976,64
"72007","AUSTIN, AR",,"H",157,"G",833,"G",3318,43
"72010","BALD KNOB, AR",,"G",827,"G",5857,"G",24714,93
"72011","BAUXITE, AR",,"G",617,"G",6893,"G",27441,40
"72012","BEEBE, AR",,"G",1598,"G",7221,"G",33651,214
"72013","BEE BRANCH, AR",,"G",80,"G",318,"G",1522,20
"72014","BEEDEVILLE, AR",,"G",72,"G",285,"G",1113,8
"72015","BENTON, AR",,"G",9078,"G",59063,"G",249576,764
"72016","BIGELOW, AR",,"H",129,"S",0,"H",4389,39
"72017","BISCOE, AR","B","D",0,"D",0,"D",0,4
"72018","BENTON, AR",,"G",223,"G",1739,"H",9445,28
"72019","BENTON, AR",,"G",749,"G",4925,"G",21816,148
"72020","BRADFORD, AR",,"G",139,"G",577,"G",2484,33
"72021","BRINKLEY, AR",,"G",1255,"G",5567,"G",23378,137
"72022","BRYANT, AR",,"G",4542,"G",24993,"G",108828,384
"72023","CABOT, AR",,"G",6123,"G",32872,"G",143487,619
"72024","CARLISLE, AR",,"G",526,"G",3363,"G",13138,75
"72025","CASA, AR","A","D",0,"D",0,"D",0,3
"72026","CASSCOE, AR","C","D",0,"D",0,"D",0,7
"72027","CENTER RIDGE, AR","B","S",0,"H",303,"H",1440,17
"72028","CHOCTAW, AR",,"G",57,"G",198,"G",837,3
"72029","CLARENDON, AR",,"G",400,"G",1858,"G",8055,43
"72030","CLEVELAND, AR","B","S",0,"S",0,"H",1492,7
"72031","CLINTON, AR",,"G",2189,"G",11718,"G",50651,206
"72032","CONWAY, AR",,"G",23207,"G",194436,"G",812055,1162
"72033","CONWAY, AR",,"G",1710,"G",14481,"G",64287,59
"72034","CONWAY, AR",,"G",5408,"G",30972,"G",136617,609
"72035","CONWAY, AR","B","S",0,"G",149,"G",579,3
"72036","COTTON PLANT, AR",,"G",48,"G",121,"G",573,6
"72037","COY, AR",,"G",4,"G",29,"G",349,3
"72038","CROCKETTS BLUFF, AR","A","D",0,"D",0,"D",0,2
"72039","DAMASCUS, AR",,"G",169,"G",964,"G",4196,28
"72040","DES ARC, AR",,"G",406,"G",1985,"G",9036,80
"72041","DE VALLS BLUFF, AR",,"G",52,"G",234,"H",1313,15
"72042","DE WITT, AR",,"G",1719,"G",10261,"G",45227,151
"72043","DIAZ, AR","B","D",0,"D",0,"D",0,2
"72044","EDGEMONT, AR",,"G",78,"G",466,"G",2193,17
"72045","EL PASO, AR",,"G",206,"H",1624,"H",7314,17
"72046","ENGLAND, AR",,"G",618,"G",3474,"G",15380,83
"72047","ENOLA, AR",,"G",21,"G",118,"G",613,9
"72051","FOX, AR",,"G",13,"G",80,"G",291,4
"72052","GARNER, AR","A","D",0,"D",0,"D",0,1
"72053","COLLEGE STATION, AR","B","D",0,"D",0,"D",0,7
"72055","GILLETT, AR",,"H",71,"G",398,"G",1811,17
"72057","GRAPEVINE, AR","A","D",0,"D",0,"D",0,3
"72058","GREENBRIER, AR",,"G",1647,"G",8756,"G",35758,243
"72060","GRIFFITHVILLE, AR",,"G",17,"G",34,"G",228,7
"72061","GUY, AR",,"G",79,"G",634,"G",2758,8
"72063","HATTIEVILLE, AR","B","S",0,"S",0,"H",643,13
"72064","HAZEN, AR",,"G",505,"G",2919,"G",12552,74
"72065","HENSLEY, AR",,"G",195,"G",1241,"G",5276,54
"72066","HICKORY PLAINS, AR","A","D",0,"D",0,"D",0,2
"72067","HIGDEN, AR",,"G",387,"G",1742,"G",8013,81
"72068","HIGGINSON, AR",,"G",16,"G",92,"G",372,7
"72069","HOLLY GROVE, AR",,"H",76,"G",480,"G",1973,17
"72070","HOUSTON, AR","B","S",0,"H",130,"H",454,6
"72072","HUMNOKE, AR",,"H",50,"H",143,"H",637,6
"72073","HUMPHREY, AR",,"G",24,"G",100,"G",517,9
"72074","HUNTER, AR",,"G",11,"G",69,"G",264,6
"72075","JACKSONPORT, AR","A","D",0,"D",0,"D",0,1
"72076","JACKSONVILLE, AR",,"G",7760,"G",49152,"G",208420,609
"72078","JACKSONVILLE, AR",,"H",207,"H",1490,"H",6153,17
"72079","JEFFERSON, AR","C","D",0,"D",0,"D",0,11
"72080","JERUSALEM, AR","A","D",0,"D",0,"D",0,1
"72081","JUDSONIA, AR",,"G",507,"G",2382,"G",9884,67
"72082","KENSETT, AR",,"H",129,"H",828,"H",3625,15
"72083","KEO, AR",,"G",25,"G",140,"G",698,8
"72084","LEOLA, AR",,"G",315,"G",2475,"G",9639,16
"72086","LONOKE, AR",,"H",2574,"H",18313,"H",74274,193
"72087","LONSDALE, AR",,"G",295,"G",1003,"G",4165,26
"72088","FAIRFIELD BAY, AR",,"H",402,"H",1619,"H",7389,46
"72089","BRYANT, AR",,"H",123,"H",619,"H",2505,16
"72099","LITTLE ROCK AIR FORCE BASE,","E","D",0,"D",0,"D",0,22
"72101","MC CRORY, AR",,"G",602,"H",3585,"G",15305,72
"72102","MC RAE, AR",,"H",125,"G",698,"G",3101,13
"72103","MABELVALE, AR",,"G",2364,"G",17865,"G",74870,169
"72104","MALVERN, AR",,"G",5508,"G",36559,"G",151468,411
"72105","JONES MILL, AR",,"G",115,"G",1403,"H",5626,9
"72106","MAYFLOWER, AR",,"G",525,"G",2636,"G",11815,76
"72107","MENIFEE, AR",,"H",37,"H",357,"H",1604,5
"72108","MONROE, AR","A","D",0,"D",0,"D",0,2
"72110","MORRILTON, AR",,"G",4958,"G",32520,"G",136070,335
"72111","MOUNT VERNON, AR",,"G",78,"H",742,"H",3463,16
"72112","NEWPORT, AR",,"G",3712,"G",25493,"G",104241,303
"72113","MAUMELLE, AR",,"G",8072,"G",56177,"G",239947,527
"72114","NORTH LITTLE ROCK, AR",,"G",8659,"G",61599,"G",269171,553
"72115","NORTH LITTLE ROCK, AR",,"G",348,"G",2604,"G",10239,35
"72116","NORTH LITTLE ROCK, AR",,"G",10327,"G",58426,"G",237706,792
"72117","NORTH LITTLE ROCK, AR",,"G",15120,"G",131344,"G",556160,585
"72118","NORTH LITTLE ROCK, AR",,"G",4285,"G",29917,"G",129778,431
"72119","NORTH LITTLE ROCK, AR",,"G",219,"G",1789,"G",7277,15
"72120","SHERWOOD, AR",,"G",6875,"G",36683,"G",159343,550
"72121","PANGBURN, AR",,"G",106,"G",438,"G",2252,23
"72122","PARON, AR",,"G",41,"G",225,"G",1043,16
"72123","PATTERSON, AR",,"G",17,"G",61,"G",224,6
"72124","NORTH LITTLE ROCK, AR",,"G",73,"G",484,"G",1882,12
"72125","PERRY, AR",,"G",49,"G",257,"G",1251,10
"72126","PERRYVILLE, AR",,"H",641,"H",3306,"H",13962,74
"72127","PLUMERVILLE, AR",,"H",333,"H",1901,"H",8573,29
"72128","POYEN, AR","B","S",0,"S",0,"H",540,7
"72129","PRATTSVILLE, AR",,"G",212,"G",1867,"G",7343,18
"72130","PRIM, AR",,"H",28,"G",207,"G",378,5
"72131","QUITMAN, AR",,"G",473,"G",2738,"G",13019,67
"72132","REDFIELD, AR","E","D",0,"D",0,"D",0,43
"72134","ROE, AR",,"G",12,"G",46,"G",380,4
"72135","ROLAND, AR",,"H",238,"G",1571,"G",7449,54
"72136","ROMANCE, AR",,"G",52,"G",279,"G",1158,17
"72137","ROSE BUD, AR",,"G",325,"G",1734,"G",6975,44
"72139","RUSSELL, AR","B","D",0,"D",0,"D",0,4
"72140","SAINT CHARLES, AR",,"G",13,"G",52,"G",237,4
"72141","SCOTLAND, AR","A","D",0,"D",0,"D",0,4
"72142","SCOTT, AR",,"H",133,"G",847,"G",4627,36
"72143","SEARCY, AR",,"G",18245,"G",118551,"G",492614,950
