"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est"
"74010","BRISTOW, OK",,"G",2191,"G",13468,"G",53827,231
"74011","BROKEN ARROW, OK",,"G",2760,"G",14967,"G",67756,339
"74012","BROKEN ARROW, OK",,"G",21468,"G",177357,"G",743051,1496
"74013","BROKEN ARROW, OK",,"G",158,"G",1167,"G",4854,45
"74014","BROKEN ARROW, OK",,"H",3551,"H",30820,"H",133656,389
"74015","CATOOSA, OK",,"G",6897,"H",72429,"H",331747,286
"74016","CHELSEA, OK",,"G",630,"G",3032,"G",12375,75
"74017","CLAREMORE, OK",,"G",9617,"G",83120,"G",325532,741
"74018","CLAREMORE, OK",,"G",244,"G",1914,"G",8011,45
"74019","CLAREMORE, OK",,"G",1263,"G",8054,"G",33092,150
"74020","CLEVELAND, OK",,"G",1324,"G",7288,"G",33436,146
"74021","COLLINSVILLE, OK",,"G",1559,"H",10281,"H",44771,217
"74022","COPAN, OK",,"G",101,"G",672,"G",3490,18
"74023","CUSHING, OK",,"G",3093,"G",22661,"G",98815,291
"74026","DAVENPORT, OK",,"H",203,"H",1386,"H",4740,19
"74027","DELAWARE, OK",,"G",47,"G",377,"G",1770,13
"74028","DEPEW, OK",,"H",98,"G",698,"G",2903,20
"74029","DEWEY, OK",,"G",1187,"G",8853,"G",40005,105
"74030","DRUMRIGHT, OK",,"G",1383,"G",9703,"G",40694,135
"74031","FOYIL, OK","C","D",0,"D",0,"D",0,9
"74032","GLENCOE, OK",,"H",71,"G",351,"G",1828,20
"74033","GLENPOOL, OK",,"H",1391,"H",7164,"H",35688,143
"74034","HALLETT, OK","A","D",0,"D",0,"D",0,3
"74035","HOMINY, OK",,"G",559,"G",3761,"G",17476,69
"74036","INOLA, OK",,"G",752,"G",4686,"H",20698,109
"74037","JENKS, OK",,"G",3409,"H",29822,"G",120764,346
"74038","JENNINGS, OK",,"G",156,"G",1321,"G",5101,22
"74039","KELLYVILLE, OK",,"G",185,"G",1086,"G",4885,39
"74041","KIEFER, OK",,"G",234,"H",2179,"H",9852,32
"74042","LENAPAH, OK",,"H",26,"G",132,"G",397,5
"74043","LEONARD, OK",,"G",16,"G",110,"G",438,5
"74044","MANNFORD, OK",,"G",1133,"G",7860,"G",33032,117
"74045","MARAMEC, OK",,"G",9,"G",58,"G",258,7
"74046","MILFAY, OK","A","D",0,"D",0,"D",0,2
"74047","MOUNDS, OK",,"H",378,"H",3482,"H",14938,66
"74048","NOWATA, OK",,"G",1182,"G",6895,"G",31153,126
"74050","OAKHURST, OK","A","S",0,"G",30,"G",107,3
"74051","OCHELATA, OK","F","D",0,"D",0,"D",0,22
"74052","OILTON, OK",,"H",145,"G",647,"G",2924,15
"74053","OOLOGAH, OK",,"G",496,"G",5693,"G",20020,56
"74055","OWASSO, OK",,"G",10213,"G",59074,"G",251509,798
"74056","PAWHUSKA, OK",,"G",1094,"G",5831,"G",25281,138
"74058","PAWNEE, OK",,"G",690,"G",3612,"G",14805,87
"74059","PERKINS, OK",,"G",701,"G",3615,"G",15603,100
"74060","PRUE, OK","B","S",0,"H",140,"H",495,5
"74061","RAMONA, OK",,"G",138,"G",679,"G",2600,31
"74062","RIPLEY, OK",,"G",41,"G",335,"G",1454,9
"74063","SAND SPRINGS, OK",,"G",6976,"G",58696,"G",253215,589
"74066","SAPULPA, OK",,"G",7581,"G",58865,"G",239633,612
"74067","SAPULPA, OK",,"G",583,"G",5115,"G",24490,30
"74068","SHAMROCK, OK","A","D",0,"D",0,"D",0,1
"74070","SKIATOOK, OK",,"G",1800,"G",11006,"G",55481,230
"74071","SLICK, OK","A","D",0,"D",0,"D",0,1
"74072","S COFFEYVILLE, OK",,"G",281,"G",1364,"G",5460,22
"74073","SPERRY, OK",,"H",377,"G",2299,"G",10209,74
"74074","STILLWATER, OK",,"G",11702,"H",85062,"H",370659,815
"74075","STILLWATER, OK",,"G",7223,"G",40029,"G",155974,394
"74076","STILLWATER, OK",,"G",369,"G",2298,"G",8565,50
"74077","STILLWATER, OK","C","D",0,"D",0,"D",0,1
"74078","STILLWATER, OK","B","D",0,"D",0,"D",0,13
"74079","STROUD, OK",,"G",1591,"G",11321,"G",48862,112
"74080","TALALA, OK",,"G",180,"G",1322,"G",5169,28
"74081","TERLTON, OK","B","D",0,"D",0,"D",0,6
"74082","VERA, OK","A","D",0,"D",0,"D",0,1
"74083","WANN, OK",,"G",38,"G",264,"G",1124,12
"74084","WYNONA, OK",,"G",30,"G",150,"G",921,11
"74085","YALE, OK",,"G",274,"G",1988,"G",9505,29
"74101","TULSA, OK","H","D",0,"D",0,"D",0,51
"74102","TULSA, OK",,"G",892,"G",11782,"G",44319,15
"74103","TULSA, OK",,"G",13027,"G",325865,"G",1116455,585
"74104","TULSA, OK",,"G",11433,"G",125289,"G",535336,552
"74105","TULSA, OK",,"G",9940,"G",71252,"G",301567,932
"74106","TULSA, OK",,"G",2258,"G",14652,"G",67131,175
"74107","TULSA, OK",,"G",13409,"G",138320,"G",570135,490
"74108","TULSA, OK",,"G",881,"G",7211,"G",33479,85
"74110","TULSA, OK",,"H",4371,"H",39035,"H",157596,215
"74112","TULSA, OK",,"G",9185,"G",70444,"G",279088,533
"74114","TULSA, OK",,"G",5392,"G",47021,"G",192313,499
"74115","TULSA, OK",,"G",10711,"G",99654,"G",425295,552
"74116","TULSA, OK",,"G",25993,"G",313016,"G",1311031,431
"74117","TULSA, OK",,"G",5602,"G",85030,"G",308918,58
"74119","TULSA, OK",,"G",9699,"G",160476,"G",588836,503
"74120","TULSA, OK",,"G",6673,"G",56015,"G",229699,406
"74121","TULSA, OK",,"G",745,"G",12436,"G",47798,7
"74126","TULSA, OK",,"G",663,"G",2718,"G",8589,67
"74127","TULSA, OK",,"G",4379,"G",34921,"G",145390,201
"74128","TULSA, OK",,"G",3910,"G",35887,"G",148614,245
"74129","TULSA, OK",,"G",3528,"G",23566,"G",91745,320
"74130","TULSA, OK",,"G",219,"G",1894,"G",8435,19
"74131","TULSA, OK",,"G",3088,"G",31783,"G",134453,145
"74132","TULSA, OK",,"G",1755,"G",17031,"G",69795,189
"74133","TULSA, OK",,"G",29205,"G",224438,"G",891122,1671
"74134","TULSA, OK",,"G",3996,"G",34671,"G",136698,158
"74135","TULSA, OK",,"G",16888,"G",151872,"G",604371,1242
"74136","TULSA, OK",,"G",28992,"G",364050,"G",1509147,1304
"74137","TULSA, OK",,"H",8980,"G",65701,"G",277964,719
"74141","TULSA, OK","A","D",0,"D",0,"D",0,1
"74145","TULSA, OK",,"G",18375,"G",160509,"G",650662,1235
"74146","TULSA, OK",,"G",24881,"G",263820,"G",1083823,1020
"74147","TULSA, OK",,"G",477,"G",4637,"G",17454,38
"74148","TULSA, OK","B","S",0,"G",123,"G",482,9
"74149","TULSA, OK","B","S",0,"S",0,"H",961,4
"74150","TULSA, OK",,"H",297,"H",1777,"H",7574,9
"74152","TULSA, OK",,"G",56,"G",487,"G",2455,13
"74153","TULSA, OK",,"G",589,"G",9053,"G",24052,32
"74155","TULSA, OK",,"G",29,"H",294,"H",1185,13
"74156","TULSA, OK",,"G",46,"G",447,"G",1850,4
"74157","TULSA, OK",,"G",301,"G",3490,"G",21163,16
"74158","TULSA, OK",,"G",252,"G",3612,"G",15766,17
"74159","TULSA, OK","C","D",0,"D",0,"D",0,21
"74169","TULSA, OK",,"G",1361,"G",11971,"G",54760,59
"74170","TULSA, OK",,"G",944,"G",12925,"G",48976,37
"74171","TULSA, OK","G","D",0,"D",0,"D",0,13
"74172","TULSA, OK","G","D",0,"D",0,"D",0,30
"74301","VINITA, OK",,"G",3838,"G",25504,"G",108618,291
"74330","ADAIR, OK",,"H",270,"H",1758,"H",8256,35
"74331","AFTON, OK",,"G",739,"G",4612,"G",21746,118
"74332","BIG CABIN, OK",,"G",308,"G",2243,"G",9064,23
"74333","BLUEJACKET, OK","B","S",0,"S",0,"H",425,12
"74335","CARDIN, OK","A","D",0,"D",0,"D",0,2
"74337","CHOUTEAU, OK",,"G",579,"G",3515,"G",14051,71
"74338","COLCORD, OK",,"G",879,"G",3674,"G",15823,55
"74339","COMMERCE, OK",,"H",244,"H",872,"H",3568,30
"74340","DISNEY, OK",,"G",41,"H",333,"H",1698,13
"74342","EUCHA, OK",,"H",66,"G",261,"G",1194,19
"74343","FAIRLAND, OK",,"G",239,"G",1039,"G",4405,34
"74344","GROVE, OK",,"G",4133,"G",25682,"G",112765,385
"74345","GROVE, OK",,"G",211,"G",716,"G",3006,31
"74346","JAY, OK",,"G",1232,"G",5902,"G",25940,114
"74347","KANSAS, OK",,"G",249,"G",993,"G",4241,42
"74349","KETCHUM, OK",,"H",308,"H",1266,"H",5395,29
"74350","LANGLEY, OK",,"G",491,"G",2235,"G",8924,53
"74352","LOCUST GROVE, OK",,"G",675,"G",3629,"G",15538,86
"74354","MIAMI, OK",,"G",6215,"G",39810,"G",161079,404
"74355","MIAMI, OK",,"G",131,"G",729,"G",3001,17
"74358","NORTH MIAMI, OK",,"G",54,"G",393,"G",1550,9
"74359","OAKS, OK","B","D",0,"D",0,"D",0,2
"74360","PICHER, OK",,"G",91,"G",364,"G",1675,17
"74361","PRYOR, OK",,"G",7112,"G",54147,"G",236863,449
"74362","PRYOR, OK",,"H",812,"H",6876,"H",28947,41
"74363","QUAPAW, OK",,"H",348,"H",3276,"G",25566,26
"74364","ROSE, OK",,"G",59,"G",124,"G",620,6
"74365","SALINA, OK",,"G",222,"G",1169,"G",5431,37
"74366","SPAVINAW, OK",,"G",11,"H",44,"H",244,8
"74367","STRANG, OK","A","D",0,"D",0,"D",0,3
"74368","TWIN OAKS, OK","A","D",0,"D",0,"D",0,1
"74369","WELCH, OK",,"H",121,"G",648,"G",2951,20
"74370","WYANDOTTE, OK",,"G",469,"G",2279,"G",10031,26
"74401","MUSKOGEE, OK",,"G",12763,"G",95429,"G",398682,710
"74402","MUSKOGEE, OK",,"G",442,"G",2499,"G",10017,56
"74403","MUSKOGEE, OK",,"G",10243,"G",76570,"H",316433,526
"74421","BEGGS, OK","E","D",0,"D",0,"D",0,61
"74422","BOYNTON, OK","B","D",0,"D",0,"D",0,4
"74423","BRAGGS, OK",,"G",13,"G",37,"G",143,4
"74425","CANADIAN, OK","C","D",0,"D",0,"D",0,4
"74426","CHECOTAH, OK",,"G",1580,"H",11740,"H",39631,151
"74427","COOKSON, OK",,"G",112,"G",413,"G",1799,25
"74428","COUNCIL HILL, OK",,"G",8,"G",52,"G",155,6
"74429","COWETA, OK",,"G",1306,"G",6443,"G",30170,231
"74430","CROWDER, OK","B","S",0,"S",0,"G",3513,6
"74431","DEWAR, OK",,"G",44,"G",160,"G",713,9
"74432","EUFAULA, OK",,"G",1803,"G",8374,"G",37910,235
"74434","FORT GIBSON, OK",,"G",927,"G",5413,"G",22683,109
"74435","GORE, OK",,"G",503,"G",2399,"G",10818,55
"74436","HASKELL, OK",,"G",431,"G",2246,"G",9622,76
"74437","HENRYETTA, OK",,"H",2359,"H",14699,"H",62053,197
"74438","HITCHITA, OK","A","D",0,"D",0,"D",0,2
"74441","HULBERT, OK",,"G",747,"G",4290,"G",19167,37
"74442","INDIANOLA, OK",,"G",45,"G",472,"G",1671,6
"74444","MOODYS, OK","A","D",0,"D",0,"D",0,1
"74445","MORRIS, OK",,"G",208,"G",1109,"G",4436,50
"74446","OKAY, OK",,"G",26,"G",111,"G",508,10
"74447","OKMULGEE, OK",,"G",4637,"G",28873,"G",121755,381
"74450","OKTAHA, OK","A","S",0,"G",22,"H",171,4
"74451","PARK HILL, OK",,"G",398,"G",2015,"G",8648,45
"74452","PEGGS, OK",,"G",105,"G",719,"G",3912,11
"74454","PORTER, OK",,"H",155,"G",733,"H",3456,34
"74455","PORUM, OK","C","D",0,"D",0,"D",0,13
"74456","PRESTON, OK",,"G",2,"G",14,"G",62,3
"74457","PROCTOR, OK","A","D",0,"D",0,"D",0,2
"74458","REDBIRD, OK","A","D",0,"D",0,"D",0,1
"74460","SCHULTER, OK","A","D",0,"D",0,"D",0,2
"74462","STIGLER, OK",,"G",2703,"G",14775,"G",63753,170
"74463","TAFT, OK","A","D",0,"D",0,"D",0,2
"74464","TAHLEQUAH, OK",,"G",6976,"G",40656,"G",173627,561
"74465","TAHLEQUAH, OK",,"G",296,"H",1479,"H",6194,42
"74467","WAGONER, OK",,"G",2494,"G",14185,"G",60287,229
"74468","WAINWRIGHT, OK","A","D",0,"D",0,"D",0,2
"74469","WARNER, OK",,"G",294,"H",1543,"H",7434,28
"74470","WEBBERS FALLS, OK",,"H",114,"G",520,"G",2152,17
"74471","WELLING, OK",,"G",84,"H",537,"G",2425,15
"74472","WHITEFIELD, OK",,"H",32,"H",151,"H",766,7
"74477","WAGONER, OK",,"G",113,"H",667,"H",2942,17
"74501","MCALESTER, OK",,"G",10590,"G",79520,"G",328897,738
"74502","MCALESTER, OK",,"H",1154,"H",8913,"H",35394,53
"74521","ALBION, OK","B","D",0,"D",0,"D",0,3
"74522","ALDERSON, OK",,"G",120,"G",1342,"G",5392,11
"74523","ANTLERS, OK",,"G",1543,"G",7561,"G",35132,126
"74525","ATOKA, OK",,"G",2324,"G",11550,"G",48195,216
"74529","BLOCKER, OK","A","D",0,"D",0,"D",0,1
"74530","BROMIDE, OK","A","D",0,"D",0,"D",0,1
"74531","CALVIN, OK",,"G",53,"S",0,"H",1353,13
"74533","CANEY, OK","A","S",0,"G",55,"G",280,5
"74534","CENTRAHOMA, OK","B","D",0,"D",0,"D",0,3
"74535","CLARITA, OK","A","D",0,"D",0,"D",0,2
"74536","CLAYTON, OK",,"G",244,"H",1366,"H",5677,30
"74538","COALGATE, OK",,"G",639,"G",3278,"G",13795,70
"74540","DAISY, OK","A","D",0,"D",0,"D",0,2
"74543","FINLEY, OK","A","D",0,"D",0,"D",0,3
"74545","GOWEN, OK","B","D",0,"D",0,"D",0,3
"74546","HAILEYVILLE, OK",,"H",24,"G",136,"G",648,8
"74547","HARTSHORNE, OK",,"G",398,"G",2251,"G",13422,54
"74549","KIAMICHI CHRISTIAN MISSION, OK","A","D",0,"D",0,"D",0,2
"74552","KINTA, OK","B","S",0,"H",632,"H",3039,16
"74553","KIOWA, OK",,"G",67,"H",842,"H",3938,13
"74554","KREBS, OK",,"G",272,"G",1477,"G",6286,36
"74555","LANE, OK",,"H",88,"G",494,"H",1491,9
"74556","LEHIGH, OK",,"G",9,"G",56,"G",257,3
"74557","MOYERS, OK","A","D",0,"D",0,"D",0,2
"74558","NASHOBA, OK",,"G",10,"G",55,"G",239,3
"74560","PITTSBURG, OK",,"G",9,"G",116,"G",455,4
"74561","QUINTON, OK",,"G",263,"G",1836,"G",7311,29
"74562","RATTAN, OK","B","S",0,"H",200,"H",757,8
"74563","RED OAK, OK","C","S",0,"S",0,"H",3236,21
"74565","SAVANNA, OK",,"G",46,"G",204,"G",815,6
"74567","SNOW, OK","A","D",0,"D",0,"D",0,2
"74569","STRINGTOWN, OK",,"G",73,"G",688,"G",3103,15
"74570","STUART, OK",,"G",39,"G",255,"G",1109,12
"74571","TALIHINA, OK",,"G",262,"G",992,"G",4338,41
"74572","TUPELO, OK","B","D",0,"D",0,"D",0,4
"74574","TUSKAHOMA, OK","A","S",0,"S",0,"H",101,5
"74576","WARDVILLE, OK","A","D",0,"D",0,"D",0,1
"74578","WILBURTON, OK",,"G",1777,"G",15243,"G",63339,143
"74601","PONCA CITY, OK",,"G",11408,"G",98159,"G",386243,649
"74602","PONCA CITY, OK",,"G",974,"G",20739,"G",70071,49
"74604","PONCA CITY, OK",,"G",1214,"G",5527,"G",24411,149
"74630","BILLINGS, OK",,"G",203,"H",1100,"G",5264,8
"74631","BLACKWELL, OK",,"G",2219,"G",14142,"G",59935,188
"74632","BRAMAN, OK",,"G",52,"G",384,"G",1771,8
"74633","BURBANK, OK","A","S",0,"H",112,"G",322,3
"74636","DEER CREEK, OK","A","D",0,"D",0,"D",0,2
"74637","FAIRFAX, OK",,"G",375,"G",2118,"G",8514,29
"74640","HUNTER, OK","A","D",0,"D",0,"D",0,3
"74641","KAW CITY, OK","A","S",0,"S",0,"H",159,5
"74643","LAMONT, OK",,"H",72,"G",373,"H",2856,10
"74644","MARLAND, OK","A","D",0,"D",0,"D",0,2
"74646","NARDIN, OK","A","D",0,"D",0,"D",0,3
"74647","NEWKIRK, OK",,"G",1172,"G",4476,"G",25240,69
"74650","RALSTON, OK",,"H",23,"G",142,"G",761,7
"74651","RED ROCK, OK","F","D",0,"D",0,"D",0,6
"74652","SHIDLER, OK",,"G",125,"G",1211,"G",5194,15
"74653","TONKAWA, OK",,"G",768,"G",5739,"G",21537,92
"74701","DURANT, OK",,"G",8604,"G",57782,"G",234641,560
"74702","DURANT, OK",,"G",321,"G",1512,"G",7341,45
"74720","ACHILLE, OK","A","D",0,"D",0,"D",0,1
"74722","BATTIEST, OK",,"G",30,"G",298,"G",1191,7
"74723","BENNINGTON, OK",,"G",37,"G",200,"G",836,11
"74724","BETHEL, OK",,"G",14,"G",96,"G",435,5
"74726","BOKCHITO, OK",,"G",111,"G",397,"G",1924,21
"74727","BOSWELL, OK",,"G",152,"G",791,"G",3590,19
"74728","BROKEN BOW, OK",,"G",3498,"G",19716,"G",82587,215
"74729","CADDO, OK",,"H",156,"G",921,"G",3857,33
"74730","CALERA, OK",,"G",289,"G",1400,"G",6223,34
"74731","CARTWRIGHT, OK",,"G",31,"G",73,"G",267,6
"74733","COLBERT, OK",,"G",151,"G",892,"G",3654,19
"74734","EAGLETOWN, OK",,"G",63,"G",645,"G",2272,11
"74735","FORT TOWSON, OK","C","D",0,"D",0,"D",0,9
"74736","GARVIN, OK",,"G",163,"G",872,"G",2147,10
"74738","GRANT, OK",,"G",22,"H",75,"G",311,3
"74740","HAWORTH, OK",,"G",28,"G",172,"G",580,10
"74741","HENDRIX, OK",,"G",23,"G",106,"G",462,5
"74743","HUGO, OK",,"G",3123,"G",14752,"G",62180,214
"74745","IDABEL, OK",,"G",3045,"G",18135,"G",75950,226
"74748","KENEFIC, OK","A","D",0,"D",0,"D",0,2
"74750","MILLERTON, OK","A","D",0,"D",0,"D",0,3
"74752","PICKENS, OK","A","D",0,"D",0,"D",0,1
"74753","PLATTER, OK","A","D",0,"D",0,"D",0,1
"74754","RINGOLD, OK","A","S",0,"S",0,"H",81,3
"74755","RUFE, OK","A","D",0,"D",0,"D",0,2
"74756","SAWYER, OK",,"G",62,"G",576,"G",2120,9
"74759","SOPER, OK","A","S",0,"G",19,"G",58,4
"74764","VALLIANT, OK",,"G",639,"G",9008,"G",35902,60
"74766","WRIGHT CITY, OK","E","D",0,"D",0,"D",0,12
"74801","SHAWNEE, OK",,"G",8361,"G",54414,"G",218716,530
"74802","SHAWNEE, OK",,"G",2663,"G",8622,"G",36051,112
"74804","SHAWNEE, OK",,"G",7105,"G",46144,"G",193329,461
"74818","SEMINOLE, OK",,"G",320,"H",3125,"H",14657,37
"74820","ADA, OK",,"G",12354,"G",81057,"G",340055,840
"74821","ADA, OK",,"G",514,"G",3460,"G",13158,67
"74824","AGRA, OK",,"G",53,"G",331,"G",1921,11
"74825","ALLEN, OK",,"H",294,"G",1544,"G",7608,31
"74826","ASHER, OK",,"G",53,"G",272,"G",1236,14
"74827","ATWOOD, OK","B","D",0,"D",0,"D",0,3
"74829","BOLEY, OK",,"G",94,"G",466,"G",1843,7
"74830","BOWLEGS, OK",,"G",6,"H",22,"H",126,3
"74831","BYARS, OK",,"G",36,"H",175,"H",776,14
"74832","CARNEY, OK",,"G",126,"G",1384,"G",6178,13
"74833","CASTLE, OK",,"G",37,"G",219,"G",903,4
"74834","CHANDLER, OK",,"G",1822,"G",12081,"G",50217,182
"74836","CONNERVILLE, OK","A","D",0,"D",0,"D",0,1
"74837","CROMWELL, OK",,"G",14,"G",33,"G",149,4
"74839","DUSTIN, OK",,"G",107,"H",463,"G",2319,14
"74840","EARLSBORO, OK","B","D",0,"D",0,"D",0,20
"74842","FITTSTOWN, OK","B","D",0,"D",0,"D",0,4
"74843","FITZHUGH, OK","C","D",0,"D",0,"D",0,5
"74844","FRANCIS, OK","B","D",0,"D",0,"D",0,4
"74848","HOLDENVILLE, OK",,"G",1457,"G",7464,"G",35667,151
"74849","KONAWA, OK",,"G",517,"G",5253,"G",22198,52
"74850","LAMAR, OK","A","D",0,"D",0,"D",0,4
"74851","MCLOUD, OK",,"G",532,"G",2275,"G",9478,76
"74852","MACOMB, OK",,"G",26,"G",145,"G",598,9
"74854","MAUD, OK",,"G",92,"G",569,"G",2262,26
"74855","MEEKER, OK",,"H",496,"G",2421,"H",10529,68
"74856","MILL CREEK, OK",,"G",258,"G",2987,"G",11472,13
"74857","NEWALLA, OK",,"G",189,"G",938,"G",4180,60
"74859","OKEMAH, OK",,"G",1033,"G",5514,"G",22507,111
"74860","PADEN, OK",,"G",73,"G",344,"G",1312,16
"74864","PRAGUE, OK",,"G",790,"G",5097,"G",21779,109
"74865","ROFF, OK",,"H",207,"H",1482,"H",5845,19
"74866","SAINT LOUIS, OK",,"H",71,"H",665,"H",2745,5
"74867","SASAKWA, OK",,"G",71,"G",364,"G",1745,11
"74868","SEMINOLE, OK",,"G",3309,"G",24151,"G",107791,291
"74869","SPARKS, OK","A","D",0,"D",0,"D",0,1
"74871","STONEWALL, OK",,"G",119,"G",637,"G",2626,20
"74872","STRATFORD, OK",,"G",185,"G",1119,"G",5147,51
"74873","TECUMSEH, OK",,"G",954,"G",5370,"G",23487,125
"74875","TRYON, OK",,"H",22,"G",99,"H",416,12
"74878","WANETTE, OK",,"G",31,"H",141,"H",573,14
"74880","WELEETKA, OK",,"H",159,"H",777,"H",3210,28
"74881","WELLSTON, OK",,"G",297,"G",1852,"G",8049,42
"74883","WETUMKA, OK",,"H",596,"G",1872,"G",8142,42
"74884","WEWOKA, OK",,"G",1798,"G",6691,"G",28139,94
"74901","ARKOMA, OK",,"G",355,"G",3303,"G",9719,21
"74902","POCOLA, OK",,"G",730,"G",6120,"G",24087,62
"74930","BOKOSHE, OK",,"G",87,"G",583,"G",2518,14
"74931","BUNCH, OK","A","S",0,"S",0,"H",174,4
"74932","CAMERON, OK","E","D",0,"D",0,"D",0,28
"74936","GANS, OK","B","S",0,"G",219,"H",1076,8
"74937","HEAVENER, OK",,"G",534,"G",2558,"G",11424,60
"74939","HODGEN, OK","A","S",0,"H",58,"H",230,4
"74940","HOWE, OK",,"G",175,"G",981,"H",4789,23
"74941","KEOTA, OK",,"G",73,"G",380,"G",1484,25
"74942","LEFLORE, OK",,"G",6,"G",14,"G",61,3
"74944","MCCURTAIN, OK",,"G",30,"G",238,"G",1028,15
"74945","MARBLE CITY, OK","B","D",0,"D",0,"D",0,5
"74946","MOFFETT, OK",,"G",101,"G",411,"G",1729,7
"74947","MONROE, OK","A","D",0,"D",0,"D",0,2
"74948","MULDROW, OK",,"G",593,"G",3896,"G",15919,91
"74949","MUSE, OK","A","D",0,"D",0,"D",0,2
"74951","PANAMA, OK",,"H",186,"H",2604,"H",9639,22
"74953","POTEAU, OK",,"G",4332,"G",24609,"G",109132,370
"74954","ROLAND, OK",,"G",1418,"G",6802,"G",28597,98
"74955","SALLISAW, OK",,"G",4143,"G",20352,"G",84317,322
"74956","SHADY POINT, OK",,"G",122,"G",1117,"G",4417,12
"74957","SMITHVILLE, OK",,"H",151,"H",670,"H",2801,21
"74959","SPIRO, OK",,"G",628,"G",3440,"G",14145,82
"74960","STILWELL, OK",,"H",2362,"H",12659,"H",58996,148
"74962","VIAN, OK",,"G",338,"G",1474,"G",6209,49
"74963","WATSON, OK","A","D",0,"D",0,"D",0,3
"74964","WATTS, OK",,"G",128,"G",695,"G",2553,21
"74965","WESTVILLE, OK",,"G",926,"G",6066,"G",27101,55
"74966","WISTER, OK",,"H",314,"H",1138,"H",4601,39
"75001","ADDISON, TX",,"G",32775,"G",541024,"G",2075078,1578
"75002","ALLEN, TX",,"G",6627,"G",54049,"G",221652,744
"75006","CARROLLTON, TX",,"G",49034,"G",584515,"G",2310935,2013
"75007","CARROLLTON, TX",,"G",19535,"G",168449,"G",674593,941
"75009","CELINA, TX",,"G",1109,"G",7170,"G",29860,132
"75010","CARROLLTON, TX",,"G",4244,"G",38959,"G",164585,378
"75011","CARROLLTON, TX","F","D",0,"D",0,"D",0,28
"75013","ALLEN, TX",,"G",11924,"G",100110,"G",404783,801
"75014","IRVING, TX",,"G",160,"G",3169,"G",10629,10
"75015","IRVING, TX",,"G",372,"G",4176,"G",13141,31
"75016","IRVING, TX",,"H",85,"S",0,"H",2486,17
"75017","IRVING, TX",,"H",65,"H",267,"H",1140,4
"75019","COPPELL, TX",,"G",21425,"G",265001,"G",1045810,986
"75020","DENISON, TX",,"G",9085,"G",67522,"G",297134,548
"75021","DENISON, TX",,"G",896,"G",6644,"G",27584,102
"75022","FLOWER MOUND, TX",,"G",2988,"G",20797,"G",95085,450
"75023","PLANO, TX",,"G",10399,"G",116354,"G",407697,887
"75024","PLANO, TX",,"G",45113,"G",895810,"G",3769224,1114
"75025","PLANO, TX",,"G",3083,"G",22221,"G",100667,590
"75026","PLANO, TX","E","D",0,"D",0,"D",0,14
"75027","FLOWER MOUND, TX",,"G",109,"G",658,"G",2317,16
"75028","FLOWER MOUND, TX",,"G",10031,"G",77053,"G",325562,880
"75029","LEWISVILLE, TX",,"H",101,"G",673,"G",3409,19
"75030","ROWLETT, TX","F","D",0,"D",0,"D",0,23
"75032","ROCKWALL, TX",,"G",7437,"G",57878,"G",255354,526
"75034","FRISCO, TX",,"G",31643,"G",303386,"G",1225213,1922
"75035","FRISCO, TX",,"G",4113,"G",31951,"G",137956,405
"75037","IRVING, TX",,"G",59,"G",549,"G",2864,3
"75038","IRVING, TX",,"G",36479,"G",553076,"G",1999552,1167
"75039","IRVING, TX",,"G",41133,"G",1277718,"G",4394884,739
"75040","GARLAND, TX",,"G",13864,"G",89227,"G",371036,914
"75041","GARLAND, TX",,"G",18521,"G",145234,"G",599114,872
"75042","GARLAND, TX",,"G",18578,"G",211819,"G",839850,888
"75043","GARLAND, TX",,"H",8708,"G",51399,"G",214154,662
"75044","GARLAND, TX",,"H",5918,"H",66030,"H",274603,397
"75045","GARLAND, TX","B","S",0,"H",149,"H",715,12
"75046","GARLAND, TX",,"G",73,"G",385,"G",1679,13
"75047","GARLAND, TX","C","S",0,"S",0,"H",6155,10
"75048","SACHSE, TX",,"G",1225,"G",6730,"G",27717,166
"75049","GARLAND, TX","B","S",0,"H",227,"G",1173,13
"75050","GRAND PRAIRIE, TX",,"G",33036,"G",316284,"G",1280704,1237
"75051","GRAND PRAIRIE, TX",,"H",12954,"H",158085,"H",699903,544
"75052","GRAND PRAIRIE, TX",,"G",10638,"G",78063,"G",335160,654
"75053","GRAND PRAIRIE, TX",,"G",1170,"G",14134,"G",58242,24
"75054","GRAND PRAIRIE, TX",,"G",148,"G",643,"G",2849,33
"75056","THE COLONY, TX",,"G",5717,"G",45465,"G",188534,486
"75057","LEWISVILLE, TX",,"G",12952,"G",147324,"G",595501,689
"75058","GUNTER, TX",,"H",475,"H",3338,"H",13151,46
"75060","IRVING, TX",,"G",7438,"G",65698,"G",276626,529
"75061","IRVING, TX",,"G",21827,"G",190354,"G",813357,1030
"75062","IRVING, TX",,"G",28872,"G",325557,"G",1246009,1379
"75063","IRVING, TX",,"G",50169,"G",805036,"G",2951078,1322
"75065","LAKE DALLAS, TX",,"H",1914,"H",13903,"H",59638,162
"75067","LEWISVILLE, TX",,"G",26010,"G",251878,"G",958957,1313
"75068","LITTLE ELM, TX",,"G",1742,"G",11664,"G",50977,224
"75069","MCKINNEY, TX",,"G",18821,"G",188328,"G",839885,979
"75070","MCKINNEY, TX",,"G",14064,"G",103355,"G",415669,1029
